gen_vendor_normalized,total_entries,total_contracts,total_amendments
PRESS NEWS,1,1,0
PRESTO CONSTRUCTION,1,1,0
PRIMEXX VENTURES,1,1,0
PRIMEXX VENTURES ALEJANDRA CARRILLO IN JV,1,1,0
PRINT THREE OTTAWA,1,1,0
PROCOM CONSULTANTS,1,1,0
PROFESSOR MICHAEL LEVI,1,1,0
PROLIFICS,1,1,0
PROMAXIS,1,1,0
PURE STREAM,1,1,0
QUEST SOFTWARE,1,1,0
RANDSTAD,1,1,0
RESIDENCE INN BY MARRIOTT OTTAWA,1,1,0
RETIREMENT PLANNING INSTITUTE,1,1,0
RIGHT MANAGEMENT CONSULTANT,1,1,0
RIGHT MANAGEMENT CONSULTANTS,1,1,0
RISK MANAGEMENT ASSOCIATES,1,1,0
ROGERS,1,1,0
RONALD WILLIAM THOMSON,1,1,0
RUTH CARDINAL,1,1,0
SAGE DATA SOLUTIONS,1,1,0
SAGEDATA SOLUTIONS,1,1,0
SIERRA SYSTEMS GROUP,1,1,0
SLBL DACMACNAGEMENT,1,1,0
1019837 ONTARIO DYNAMIC,1,1,0
ST JOSEPH COMMUNICATIONS,1,1,0
SWIFT SCRL,1,1,0
TAG HR THE ASSOCIATES GROUP,1,1,0
TEKARA,1,1,0
THE CENTRE FOR EXCELLENCE IN COMMUNICATIONS,1,1,0
THE CONFERENCE BOARD OF CANADA,1,1,0
THE HAY GROUP,1,1,0
THE HERJAVEC GROUP,1,1,0
THE PLANNING RETIREMENT INSTITUTE,1,1,0
THOMSON REUTERS CANADA,1,1,0
THOMSON REUTERS GOVERNANCE RISK AND COMPLIANCE,1,1,0
TOP BOX CONSULTANTS,1,1,0
TOUCHSTONE SOLUTIONS,1,1,0
TRANSFORMATIONAL LEARNING INSTITUTE,1,1,0
TURTLE ISLAND STAFFING,1,1,0
VISIONTEC 2008,1,1,0
VMWARE,1,1,0
WORKOPOLIS,1,1,0
STEELCASE CANADA,1,1,0
234 LAURIER LEASEHOLD,1,1,0
3354709 CANADA INCDACMACNAGEMENT SLBL,1,1,0
3510395 CANADA O A ACADEMIE COMPU FINDER,1,1,0
7656114 CANADA,1,1,0
ACCRA BEACH HOTEL SPA,1,1,0
ACCURATE DESIGN COMMUNICATION,1,1,0
ACCURATE DESIGN COMMUNICATIONS,1,1,0
ACOLE DE LANGUE DE LESTRIE,1,1,0
ACOLE DE LANGUES ABCE,1,1,0
ACOLE LESTRIE,1,1,0
ADOBE,1,1,0
ARGENT SOFTWARE,1,1,0
AVW TELAV,1,1,0
BELL CANADA,1,1,0
BERLITZ LANGUAGE CENTRE,1,1,0
BIR CONSULTING,1,1,0
BISPRO SERVICES,1,1,0
BMB CONSULTING,1,1,0
BRADDA PRINTING,1,1,0
CANADIAN ASSOCIATION FOR SECURITY AND INTELLIGENCE,1,1,0
CANADIAN ASSOCIATION FOR SECURITY INTELLIGENCE,1,1,0
CANADIAN LOCKER COMPANY,1,1,0
CARLETON UNIVERSITY,1,1,0
CARSWELL A DIVISION OF THOMSON REUTERS CANADA LIM,1,1,0
CASIS,1,1,0
CENTRE DE LANGUES INTERNATIONALES CHARPENTIER,1,1,0
CENTRE OF CONTINUING EDUCATION U OF O,1,1,0
CHANNEL MANAGEMENT INTERNATIONAL,1,1,0
CHASE OFFICE,1,1,0
CHRISTIE WALTHER COMMUNICATIONS,1,1,0
CISTEL TECHNOLOGY,1,1,0
CLOUDMAGIC,1,1,0
CLOUDMASK ONLOGICS,1,1,0
COMMVAULT SYSTEMS,1,1,0
COMPUTER MEDIA GROUP,1,1,0
COMXEL,1,1,0
CONTRACT FURNITURE SOURCE,1,1,0
CREIT MANAGEMENT,1,1,0
CSDC ENTERPRISE SOLUTIONS,1,1,0
CSDS SYSTEMS,1,1,0
CTC TRAINCANADA,1,1,0
DASCO DATA PRODUCTS,1,1,0
DELOITTE AND TOUCHE,1,1,0
DENIS MEUNIER O A DMEUNIER CONSULTING,1,1,0
DOLLCO PRINTING,1,1,0
DRUIDE INFORMATIQUE,1,1,0
