gen_vendor_normalized,total_entries,total_contracts,total_amendments
GROUPE INTERSOL GROUP ALAIN RABEAU,1,1,0
GROUPE INTERSOL GROUP FRANK VAN GOOL,1,1,0
GROUPE POLIQUIN WAKEFIELD GROUP,1,1,0
THE BANFF CENTRE,1,1,0
HEDGEHOG DEVELOPMENT,1,1,0
HEFFEL GIBBS A DIVISION OF HEFFEL GALLERY,1,1,0
CAPACOA,1,1,0
CANADIAN MUSIC CENTRE,1,1,0
HOLMES CREATIVE COMMUNICATIONS,1,1,0
CANADIAN INSTITUTE FOR RECOGNIZING LEARNING,1,1,0
HUMBER COLLEGE ITAL,1,1,0
CANADIAN DANCE ASSEMBLY,1,1,0
IMAGINENATIVE FILM MEDIA ARTS FESTIVAL,1,1,0
INBOX COMMUNICATIONS,1,1,0
INDUSTRIAL AGENCY,1,1,0
CANADA SCHOOL OF PUBLIC SERVICE,1,1,0
INFOR CANADA,1,1,0
THE BRITISH COUNCIL,1,1,0
BUSINESS FOR THE ARTS BFTA,1,1,0
INTERNATIONAL ARTS FEDERATION IFACCA,1,1,0
INTERNATIONAL SOCIETY FOR THE PERFORMING ARTS ISPA,1,1,0
INTERNATIONAL STUDIO CURATORIAL PROGRAM,1,1,0
INTERTASK CONFERENCES,1,1,0
ITERGY,1,1,0
BUSINESS FOR THE ARTS,1,1,0
JACQUES VACZINA,1,1,0
THE CANADIAN COALITION OF INDEPENDENT MEDIA ARTS DISTRIBUTORS CCIMAD,1,1,0
BREAKTHROUGH LEARNING ASSOCIATES,1,1,0
JUDITH LANDRY COMMUNICATIONS,1,1,0
JUDY HARQUAIL,1,1,0
THE DELPHI GROUP,1,1,0
KENNIFF RACINE,1,1,0
THE DESIGN ASSOCIATES,1,1,0
KERRY SWANSON PROJECTS,1,1,0
BORDEN LADNER GERVAIS,1,1,0
KUNSTLERHAUS BETHANIEN,1,1,0
L2 EMERGENCE,1,1,0
9247 9039 QUACBEC,1,1,0
LANNICK CONTRACT SOLUTIONSOTTAWA,1,1,0
LAW OFFICE OF KRIS KLEIN,1,1,0
LEGER,1,1,0
BLACK RHINO CREATIVE,1,1,0
LINSTITUT CANADIEN DE RECHERCHE SUR LES MINORITES LINGUISTIQUES,1,1,0
THE HNATYSHYN FOUNDATION,1,1,0
BELL CANADA,1,1,0
LORI BAXTER CONSULTING,1,1,0
LORRAINE CHOQUET,1,1,0
THE J W MCCONNELL FAMILY FOUNDATION,1,1,0
MANITOBA MUSIC INDUSTRY ASSOCIATION,1,1,0
MAPLESOFT CONSULTING,1,1,0
MARC COLBOURNE,1,1,0
MARIE HACLANE PARANT,1,1,0
MARK STEPHENSON CREATIVE,1,1,0
MARLA WALTMAN DASCHKO,1,1,0
BDO CANADA,1,1,0
MCCARTHY TACTRAULT,1,1,0
MCGILL QUEENS UNIVERSITY PRESS,1,1,0
MCGOWAN ELECTRIC,1,1,0
MCS MOVE COORDINATION SERVICES,1,1,0
BANFIELD SEGUIN,1,1,0
MELA CONSTANTINIDI,1,1,0
ATMOSPHERE COMMUNICATIONS,1,1,0
WITH INTENT,1,1,0
MICROIMAGE TECHNOLOGIES,1,1,0
ATLANTIC PRESENTERS ASSOCIATION,1,1,0
ASSOCIATION OF CANADIAN CHORAL COMMUNITIES ACCC,1,1,0
MORGAN LEADERSHIP SEARCH,1,1,0
MORNEAU SHEPELL,1,1,0
MUSIC ON MAIN,1,1,0
NADINE ST LOUIS,1,1,0
NATIONAL ARTS CENTRE,1,1,0
ASSOCIATION FRANCOPHONE POUR LE SAVOIR,1,1,0
THE ROYAL ARCHITECTURAL INSTITUTE OF CANADA FOUNDATION,1,1,0
NEW BRUNSWICK ARTS BOARD CONSEIL DES ARTS DU NOUVEAU BRUNSWICK,1,1,0
ART GALLERY OF VICTORIA,1,1,0
NEWMAN COMMUNICATIONS,1,1,0
NEXIENT,1,1,0
NICOLE BERNHARDT,1,1,0
NM CONSULTING,1,1,0
ARTEXPERTCA,1,1,0
NORIBCO,1,1,0
NORMAL STUDIO,1,1,0
NOVA NETWORKS,1,1,0
OCAD UNIVERSITY,1,1,0
ARBIC CONSULTING,1,1,0
THE STRATEGIC COUNSEL,1,1,0
OPTIMUM TALENT,1,1,0
ORGANIZATION OF AMERICAN STATES,1,1,0
OTTAWA CONVENTION CENTRE,1,1,0
PARADOX,1,1,0
PATON ASSOCIATES MANAGEMENT CONSULTING,1,1,0
