vendor_normalized,sum_effective_value
MICROSAT SYSTEMS CANADA,1471045.67
NUVU CAMERAS,1411919.88
SMITH ANDERSEN CONS ENG,1369441.64
LOWE MARTIN COMPANY,1362142.85
PASSAT,1359048.66
PCI ENTERPRISES,1357300.85
9165 1364 QUEBEC LES TOITURES TECHNI TOIT,1351916.52
UNIVERSITY OF LETHBRIDGE,1307551.92
COMMUNICATIONS POWER INDUSTRIES,1269717.55
ARTSENSING,1264343.46
LOCKHEED MARTIN,1231884.00
ADECCO CANADA,1226806.72
RICOH,1214668.43
ARRAY SYSTEMS COMPUTING,1214228.65
CIMAISE,1177734.71
UNIVERSITY OF CALGARY,1152214.75
ITEX,1103210.55
BUBBLE TECHNOLOGY INDUSTRIES,1092970.94
DB GEOSERVICES,1086826.24
ROCHON EXPERTS CONSEILS,1065741.72
MPB TECHNOLOGIES,1049991.60
WYLE INTEGRATED SCIENCE TECH,1038645.94
AGILENT,1019647.49
UNIVERSITY OF BRITISH COLOMBIA,996590.00
TRANE OTTAWA,980719.97
PROCOM CONSULTANTS,966269.00
STELIA AEROSPACE NORTH AMERICA,965811.85
SAE POWER COMPANY,958225.37
ATHENA GLOBAL,951030.90
ADVANCED ELECTROMAGNETICS,945669.23
HATFIELD CONSULTANTS PARTNERSHIP,945666.96
CORPS CDN DES COMMISSIONNAIRES,920684.10
STARSPEC ASSOCIATES,915894.52
SAMSON ASSOCIES ASSOCIATES,914510.44
NGC AEROSPATIALE,908381.84
MAYA HEAT TRANSFER TECHNOLOGIES,895365.59
UNIVERSITY OF WINNIPEG,872530.00
DYNAVAC,871283.44
LK INDUSTRIES,871216.50
ONTARIO DRIVE GEAR,868902.31
HICKLING ARTHURS LOW,868763.87
LES ENTREPRISES FERVEL,863674.93
DALHOUSIE UNIVERSITY,829026.00
UNIVERSITY OF SASKATCHEWAN,809846.93
DELTION INNOVATIONS,803974.19
THE AIM GROUP,787507.96
MCGILL OFFICE TECHNOLOGY TRANSFER,787500.00
TRANE CANADA,784292.48
CITA DE LESPACE SEMECCEL,778545.00
HELICOPTER TRANSPORT SERVICES,757176.87
QMR,755204.28
AIR PRODUCTS CANADA,754711.31
VIASAT GEO TECH,744095.18
ADECCO EMPLOYMENT SERVICES,737235.08
SIEMENS,726993.12
CBCI TELECOM CANADA,724346.74
ZIN TECHNOLOGIES,722363.02
KABOOM,713779.78
PROJECT WHITECARD,703279.70
TOITURES DES 2 RIVES,695598.75
SCIENCE METRIX,691781.58
EMTEC INFRASTRUCTURE,680959.35
MICROSOFT CANADA,679807.64
MARIEVILLE CONSTRUCTION,679350.00
TRI STAR AVIATION,669492.85
SOFTCHOICE,662060.48
THE IBMP,661680.56
THE UNIVERSITY OF ALBERTA,660364.34
PROVENCHER ROY ET ASSOCIES,653920.32
LALANDE DOYLE ARCHITECTS,650906.56
YU A GAGARIN RESEARCH AND TEST,647416.80
THE MATHWORKS,635657.15
INTEGRITY TESTING LABORATORY,630000.00
BLUE SKY SPECTROSCOPY,626880.85
JC SULPHER CONSTRUCTION,620370.00
JP ENERGIE DESIGN,615520.16
PROVENCHER ROY ASSOCIES,612857.57
DELOITTE AND TOUCHE,605040.40
ASL ENVIRONMENTAL SCIENCES,603216.31
LE CABINET DE RELATIONS,599447.38
AUG SIGNALS,587471.06
OPEN STORAGE SOLUTIONS,579420.91
TESTFORCE SYSTEMS,577528.98
TRE ALTAMIRA,573179.12
COBHAM RACKING LOCATION,565000.00
MISSION CONTROL SPACE SERVICES,564680.23
ROLAND GRENIER CONSTRUCTION,557114.85
CALM TECHNOLOGIES,545519.62
OBRIEN IINSTALLATIONS,536644.77
INFO ELECTRONICS SYSTEMS,536424.27
THE STRATEGIC REVIEW GROUP,529920.57
HDP GROUP,529683.73
ELSEVIER,524043.61
THE UNIVERSITY OF BRITISH COLOMBIA,519200.00
NEARFIELD SYSTEMS,509893.05
AIRBUS DEFENCE AND SPACE CANADA,508500.00
CANADIAN MEASUREMENT METROLOGY,507206.40
ZODIAC DATA SYSTEM,501423.77
ONDEL,500850.00
KELLY SEARS CONSULTING GROUP,494033.21
NEOSOFT TECHNOLOGIES,482709.33
POWER TEK ELECTRICAL SERVICES,477900.00
TURQUOISE TECHNOLOGY,472932.38
APPLIED ELECTONICS,471076.35
EXEL CONTRACTING,470969.53
AGILYSYS CANADA,465312.04
NEW TECHNOLOGIES,465295.38
ARTEMP PERSONNEL SERVICES,454222.04
SCHINDLER ELEVATOR,447862.69
HEWLETT PACKARD,447378.88
PRA,446646.74
VITRERIE RD,419638.07
ORACOM ITS CANADA,418913.25
MORROW ROBERT,414419.79
MICHANIE CONSTRUCTION,406683.60
COLE ASSOCIATES ARCHITECTS,401027.97
GROOM ET ASSOCIES,400929.07
UNIVERSITE OF OTTAWA,393218.00
KABIAN CONSTRUCTION,392092.98
SAMSON ASSOCIEES ASSOCIATES,383579.44
XIPLINK,382890.48
MODERN NIAGARA HVAC SERVICES,380889.64
DALIMAR INSTRUMENTS,373083.48
LES ENTREPRISES DELECTRICITE,371880.28
NORTHERN MICRO,369463.59
HYPERACTIVE PRODUCTIONS,365027.75
TELE RESSOURCES,358101.43
THE GOVERNING COUNCIL OF,353749.00
DOYLETECH,353575.68
RB BOULTON AND ASSOCIATES,352196.57
TESC CONTRACTING,351750.00
GARTNER,351307.40
GERRAUDIO DISTRIBUTION,348432.69
BLACK MCDONALD,337734.40
CONEXSYS,336147.49
JOUBERT MGMT CONSULTING SERVICES,323782.20
CGI,321336.75
IN SNEC,318071.36
TRE CANADA,315000.00
CMLABS SIMULATIONS,314160.00
DYNACON,314052.52
J RAYMOND COUVREUR,314034.00
DUOCOM,313231.95
