vendor_normalized,sum_effective_value
ALLEN VANGUARD,42136376.66
UNITED VAN LINES CANADA,41890000.00
NOTRA,41692545.64
IBISKA TELECOM,41373862.69
ESRI,41099810.94
SIERRA SYSTEMS GROUP,40964593.64
CARILLION PACIFIC CONSTRUCTION,40540000.00
KAYCOM,39680899.20
COMMANDER PACIFIC FLEET COMPACFLT,39539919.00
CANADIAN NATIONAL RAILWAY,38892537.37
MESSIER DOWTY,38653849.00
PATLON AIRCRAFT INDUSTRIES,38024209.36
ACT,37906167.36
CDW CANADA,37715088.13
JHT DEFENSE,37713087.85
DUFFERIN CONSTRUCTION,36440000.00
MAN DIESEL TURBO CANADA,36287912.98
DELL COMPUTER,36235234.14
HYPERTEC,35820451.84
AJ MARITIME,35745666.73
TELEROB,35736518.17
CONTRACT,35518095.38
INDUSTRIAL RUBBER COMPANY,35366064.17
ULTRA ELECTRONICS MARITIME SYSTEMS,35361374.54
MAXIM CONSTRUCTION,35213400.00
KONGSBERG DEFENCE AEROSPACE AS,35200348.00
ELBIT SYSTEMS,34655311.00
WORLD FUEL SERVICES,34426018.67
NORDLYS ENVIRONMENTAL PARTNERSHI,34324681.20
KITNUNA PROJECTS,34266820.40
KPMG,34248970.00
ZENTRA,33972942.87
WEIR STRACHAN HENSHAW CANADA,33696608.00
DRS TECHNOLOGIES CANADA,33602447.67
IRVING OIL,33496093.45
SONOBUOY TECH SYSTEMS,33420401.80
QUANTUM MURRAY,33220714.10
SITE ENERGY SERVICES,33089843.48
BLUNDEN CONSTRUCTION 1995,32108588.94
BRAINHUNTER,32016269.00
CARILLION CANADA,31889135.68
LE GROUPE DECAREL QUEBEC,31840000.00
ELLISDON,31460548.10
BLUE WATER AGENCIES,31224646.78
VMWARE,30468782.83
COMPUTER SCIENCES CANADA,30456512.67
DDACE SYSTAMES DE PUISSANCE,30442115.00
AEREX AVIONICS AEREX AVIONIQUE,30150117.93
COFELY SERVICES,30139863.75
PENTAGON STRUCTURES,29927381.05
QUAD PRO CONSTRUCTION,29804766.20
KODIAK GROUP HOLDINGS,29794778.11
HUMANSYSTEMS,29662934.92
KINETIC CONSTRUCTION,29639983.29
AIRBORNE SYSTEMS CANADA,29499039.89
R NICHOLLS DISTRIBUTORS LE,29171218.50
MEAL KIT SUPPLY CANADA,29027841.97
MARCO MARITIMES,28621855.74
COMMUNICATIONS POWER INDUSTRIES CANADA,27228662.00
APPAREL TRIMMINGS,27224704.91
TRUE DIMENSIONS,27078863.69
DSV AIR SEA,26722303.23
SEPROTECH SYSTEMS,26600378.53
SCHNEIDER ELECTRIC CANADA,26505416.00
CGI,26448221.34
MED ENG HOLDINGS,26394322.73
THE GEAR CENTRE,26215019.36
ESS SUPPORT SERVICES,25784208.33
INDAL TECHNOLOGIES A BUSINESS UNIT OF CURTISS WRIGHT FLOW CONTROL COM,25657696.33
MANITEX LIFTKING,25299932.41
BROOKFIELD ASSET MANAGEMENT,25107187.50
A DIVISION OF ITT INDUSTRIES,24875120.00
DRAEGER CANADA,24766816.87
MID VALLEY CONSTRUCTION 1997,24318851.00
SPRINGHILL CONSTRUCTION,24104000.00
MACKINNON OLDING,23812567.82
TPG TECHNOLOGY CONSULTANTS,23780639.48
MOTOROLA SOLUTIONS CANADA,23710735.06
MOMENTUM DECISIVE SOLUTIONS,23375673.94
GASTOPS,23301834.46
AMRON CONSTRUCTION,23211561.78
COVENCO,22986240.00
TELECOM COMPUTER SERVICES,22914157.92
PROLITY,22746440.21
AIRBOSS DEFENSE,22458257.00
PANASONIC,22403615.57
