vendor_normalized,sum_effective_value
HELI UNGAVA 1997,951549.69
TA BUNKER SURVEYING,945188.84
OLYMPUS CANADA,926452.29
OPUS STEWARTWEIR,921904.39
HARRIS DECIMA,911127.67
LES INVESTISSEMENTS NOLINOR,910654.11
CANADIAN CORPS OF,910517.12
HUDSON BAY HELICOPTERS,902430.06
ALTUS GEOMATICS,886984.35
INNUKOPTERES,884404.50
ACTION PERSONNEL,870721.62
REFRACTIONS RESEARCH,866750.53
CANETA RESEARCH,853372.82
HYPERACTIVE PRODUCTIONS,840348.56
CANADIAN STANDARDS ASSOCIATION,832544.46
CARLETON UNIVERSITY,830658.74
SOFTCHOICE,829958.82
ACART COMMUNICATIONS,823205.08
GAMBLE TECHNOLOGIES,821270.31
CSI CONSULTING,821085.26
BERGEDAC,811387.63
TRK HELICOPTERS BC,807410.70
CBCI TELECOM,806889.22
FUJITSU,793816.10
PRECISIONERP,791000.00
MATRA GS TRANSLATION SERVICES,788530.96
INSTITUT NATIONAL DE LA RECHERCHE,788277.50
ECO BURN,783203.24
BRECKENHILL,781242.48
YARDSTICK SOFTWARE,770483.72
HAWORTH,767080.96
ENVIRONMENT NORTHEAST,764634.86
NANOMETRICS,754043.85
TDV GLOBAL,753032.00
LEGERE INDUSTRIAL SUPPLIES,752098.62
EASTERN RESEARCH GROUP,741648.32
PIRA ENERGY GROUP,737147.11
IUNCTUS GEOMATICS,725376.95
SCHLUMBERGER CANADA,724551.19
EXP SERVICES,717164.46
QUEENS UNIVERSITY,711206.37
ENDRESS HAUSER CANADA,710140.23
JWRL GEOMATICS,707311.68
SRA INTERNATIONAL,703655.33
SUMMIT AIR,700801.73
